ATR,MDB,MET,MFR,MRD,avg_a_spd,avg_dsr_spd,avg_duration,avg_spd_ratio,cong_ratio,cong_time,id,max_pop,max_pop2,max_time,rep_num
2.35066439624682,1.1126072171051724,298.0,146.72727272727272,137.8181818181818,0.6507973964012641,1.4784916017676768,101.69507575757576,0.4853888554486637,0.14178991005454564,25.54545454545455,0.0,125.27272727272728,118.49266862170087,209.72727272727272,11
2.8875125642828166,1.528547629865213,340.5,123.125,167.125,0.5819018949326916,1.5821002645486106,120.92552083333334,0.43201702773980855,0.10839081416078801,121.375,1.0,169.125,162.79032258064515,206.75,8
2.7217102525073265,1.3499015598970163,319.0,132.6,153.0,0.5998359683843288,1.5508629977222224,112.09013888888887,0.4508686090509951,0.11472586052799605,91.1,2.0,149.4,143.76451612903224,214.1,10
2.6213344846835303,1.5655510121661869,329.0,129.16666666666666,155.5,0.5895237270711712,1.4369258553240742,116.58171296296295,0.4370837015158775,0.10762334284736233,131.83333333333334,3.0,173.0,166.7311827956989,212.83333333333331,6
2.512560840324023,1.3819980816800446,323.1666666666667,136.83333333333334,153.0,0.6231743537106428,1.4381744865740738,111.72152777777778,0.4602202469950311,0.1020639169734014,106.16666666666669,4.0,154.0,147.18279569892476,221.33333333333331,6
2.5541313169373696,1.510404361653794,336.0,126.3,159.1,0.5696351848561501,1.3598745886111114,122.88041666666666,0.4563454450364374,0.1474842821831754,134.4,5.0,166.6,160.85806451612905,208.6,10
2.6612168492822166,1.8825327330552228,308.6363636363636,144.9090909090909,144.9090909090909,0.5557447182303796,1.3789348115909092,129.13005050505052,0.44726391557045536,0.09165821625955067,142.72727272727272,6.0,207.9090909090909,200.48973607038124,177.45454545454547,11
2.6051464291869753,1.8585924147032733,312.2857142857143,150.14285714285714,143.57142857142858,0.5522535494688268,1.3460393698412705,130.35,0.4451793814361348,0.07703092976120009,145.0,7.0,205.42857142857144,197.94009216589862,181.0,7
2.649455653341847,1.854975011358473,317.2,140.8,147.4,0.5650448185805333,1.3952712841666668,125.91944444444445,0.43295439521703616,0.07161384507531003,151.4,8.0,204.2,197.55483870967743,203.4,5
2.7480104362383675,2.1828173341121997,291.14285714285717,157.71428571428572,132.57142857142858,0.5404292374635151,1.3949719025793654,133.9609126984127,0.4145238133368007,0.032209832357984865,152.57142857142858,9.0,237.7142857142857,232.4700460829493,150.71428571428572,7
3.3793681862797547,2.0437301226715134,306.75,152.25,144.0,0.5179809589593745,1.6336613345486115,143.57378472222226,0.3976531346703662,0.030571626618880087,149.875,10.0,225.125,217.65725806451616,170.125,8
3.1582480935041026,2.0360442223231865,288.09090909090907,166.36363636363637,131.45454545454547,0.537934628399315,1.5897472790656566,132.77487373737372,0.4173186511534114,0.04744233636114925,134.36363636363637,11.0,224.0,216.83870967741933,161.0909090909091,11
3.1158472985072176,1.9988220842378044,285.3333333333333,170.33333333333334,128.33333333333334,0.5374936492253676,1.5635142981790122,133.13456790123456,0.4199053063037661,0.06148446876798756,134.66666666666666,12.0,219.88888888888889,212.87455197132613,152.22222222222226,9
3.133352642639664,1.95655654356245,261.42857142857144,188.14285714285717,110.0,0.5806173221741423,1.6996656690476182,118.7176587301587,0.41506542809356195,0.042670296002611637,117.85714285714286,13.0,216.7142857142857,208.3732718894009,155.85714285714286,7
2.388587783768776,1.2069665303649857,205.2,230.8,82.8,0.6679939207394251,1.5499436120833334,92.81194444444445,0.4831957683962258,0.05596500479196535,43.6,14.0,136.3,128.54193548387096,162.5,10
2.372401964407249,1.1832500378615778,208.375,228.875,85.375,0.6650413548574551,1.5447044909722227,94.55746527777778,0.483188800131543,0.06896010234360835,37.875,15.0,134.875,126.01612903225808,156.5,8
2.8660150569865124,1.8050885960926848,265.1,181.3,113.9,0.5694409865687285,1.5468433805000001,121.16541666666664,0.4397993443505018,0.042812233733262366,114.0,16.0,198.9,192.24193548387098,161.6,10
2.7748671416099038,1.6887778282598818,262.6666666666667,184.5,113.66666666666669,0.5723137888107223,1.5128163079282404,120.99340277777776,0.44882823153099105,0.056954002538784534,105.75,17.0,186.66666666666663,179.85483870967744,164.41666666666666,12
2.3029168721037885,1.7017805759286904,245.42857142857144,199.14285714285717,100.28571428571428,0.6174893119133316,1.3592218565873018,108.64325396825396,0.4781079565751285,0.05271051832194028,101.85714285714286,18.0,188.42857142857144,181.23963133640555,156.42857142857142,7
2.1865106425951373,1.2859474649570057,270.22222222222223,169.55555555555554,116.55555555555556,0.6576979090869876,1.3632694370370375,101.06728395061728,0.5025540635169271,0.0999122976911532,74.44444444444444,19.0,143.11111111111111,136.95340501792114,192.66666666666663,9
2.125625346797179,1.0609895934748277,254.0,180.28571428571428,110.28571428571428,0.7165699744159655,1.4471130539682542,90.67242063492064,0.5096929672558471,0.1353397986654662,10.0,20.0,117.71428571428572,112.99539170506914,176.5714285714286,7
2.131023503787492,1.1031782090391808,257.42857142857144,172.0,111.85714285714286,0.7121777866364639,1.4391951111111108,91.3501984126984,0.5090706620945428,0.13311748021844494,25.857142857142854,21.0,124.57142857142857,117.48847926267284,182.85714285714286,7
2.0530592574834765,0.9588570851633096,244.16666666666663,188.33333333333331,104.66666666666669,0.7333341058858233,1.4368073583333334,86.61921296296299,0.5229269569275565,0.10830707479073537,0.0,22.0,108.66666666666669,102.11827956989248,190.66666666666663,6
2.6063998858749433,1.653101404123667,287.85714285714283,158.71428571428572,131.0,0.6249785679592879,1.4975535043055554,110.5873015873016,0.4471361833096337,0.07440251705551837,120.85714285714286,23.0,182.85714285714286,176.05529953917053,190.57142857142856,7
