avg_dsr_spd,max_pop,ATR,MDB,avg_duration,rep_num,max_pop2,cong_ratio,id,max_time,MRD,cong_time,MET,avg_spd_ratio,avg_a_spd,MFR
1.436731974911616,106.9090909090909,2.0886637849540084,0.9270166453265045,88.93017676767677,11,98.72727272727273,0.15670208467108804,23.0,193.63636363636363,116.36363636363636,0.0,263.6363636363636,0.5176357700126442,0.7183885077457778,170.0
1.4390693496527778,181.75,2.6870850617510276,1.6445176434953808,123.59027777777779,8,175.14112903225805,0.07334206845187403,24.0,210.625,154.25,141.625,326.0,0.4340355547421299,0.5684019487422518,133.25
1.4472764876984126,175.57142857142858,2.3796716691620543,1.5891477899656,102.58829365079364,7,169.2442396313364,0.05155420988405157,25.0,163.57142857142858,93.85714285714286,89.85714285714286,231.57142857142858,0.47078262644013774,0.6389298000352285,209.28571428571428
1.352229378472222,163.5,2.2673155277618258,1.4752763895199152,105.35538194444445,8,157.11693548387098,0.08218677619452014,26.0,168.125,103.125,87.25,249.125,0.4970916703446726,0.6274302203613472,189.75
1.4118419086805558,188.875,2.705849942884173,1.711532636680297,127.11006944444443,8,182.27822580645162,0.12337628173823004,27.0,196.125,156.0,145.125,332.375,0.4430855262389975,0.5598285987134974,129.5
1.414293679166666,110.2,2.0631165684834656,0.9778585491443283,89.11694444444444,5,104.14193548387095,0.15563551855457142,28.0,175.4,110.4,0.0,249.2,0.5214904538053922,0.7139081955132351,178.4
1.4417228720486108,143.875,2.2967123112348107,1.2778282598818718,99.76927083333334,8,136.08870967741936,0.13469771320488202,29.0,180.125,114.625,74.5,271.75,0.4865751053706967,0.6626926302189998,172.75
1.3734837649305558,125.5,2.1002027576355995,1.106277449644101,92.25069444444443,8,117.81854838709677,0.07814515756367399,30.0,169.125,89.625,20.125,221.0,0.5218436037173547,0.6781898968115421,218.875
1.3648810021329367,125.78571428571429,2.1046605740140043,1.1048873888492243,95.20396825396827,14,117.6705069124424,0.15150337858049237,31.0,178.71428571428572,111.21428571428571,22.214285714285715,258.0,0.5192040280257466,0.677651509151456,176.92857142857142
1.354648703819445,119.6,2.0639894213797865,1.058640012115705,93.72194444444445,10,112.74516129032259,0.12939052722498937,32.0,187.8,109.8,12.0,256.3,0.5284251528182519,0.6811519621390648,177.7
1.4459451708333337,236.63636363636363,2.9631594867816444,2.160257734087811,142.30429292929293,11,230.06744868035193,0.04738162689192385,33.0,177.8181818181818,150.72727272727272,160.36363636363637,320.27272727272725,0.41744959991534714,0.5232302826201655,145.1818181818182
1.443608920164141,172.8181818181818,2.4115062517458057,1.5423567799760436,104.40050505050505,11,164.26099706744867,0.0709053150616865,34.0,163.72727272727272,103.36363636363636,94.63636363636364,248.9090909090909,0.4744040023248841,0.638036032177514,194.9090909090909
1.3985400548611109,158.0,2.321288846028016,1.406885758998435,105.39328703703704,6,149.83333333333334,0.10234603072108528,35.0,189.5,119.33333333333333,98.16666666666667,277.3333333333333,0.48257047773382894,0.6362420239180137,165.5
1.4604458784722218,184.1,2.6815397876743843,1.668211419051946,121.33222222222223,10,177.66451612903228,0.0854094855050693,36.0,207.0,156.6,140.7,325.0,0.43906738765231446,0.5856514602917159,130.0
1.4041439833333331,149.66666666666666,2.3392268412322212,1.3339391185824625,106.39305555555556,9,142.06451612903228,0.11473027298590958,37.0,200.11111111111111,131.22222222222223,93.66666666666667,297.77777777777777,0.4820757353607373,0.6399272381250264,155.66666666666666
1.3478790879563487,173.14285714285714,2.4251399708265233,1.5587287163843275,118.7047619047619,7,166.00460829493088,0.10753289234490504,38.0,200.42857142857142,146.85714285714286,123.85714285714286,317.7142857142857,0.4665237633230916,0.5910808032410941,137.85714285714286
1.3937596345486112,177.58333333333334,2.4916448544475256,1.5985158261396337,116.09270833333335,12,170.241935483871,0.07289593753831118,39.0,199.33333333333334,134.08333333333334,122.75,297.25,0.4630617309336735,0.5949316829864271,151.75
1.410635752469136,168.22222222222223,2.345070195307982,1.5147996701835866,104.18595679012346,9,161.32616487455195,0.06448057670629218,40.0,168.55555555555554,103.77777777777777,93.11111111111111,250.44444444444446,0.48644533434551884,0.6370969872970639,193.55555555555554
1.4857628490873016,217.28571428571428,2.7985081578657076,1.9742973972869475,125.33710317460317,7,210.26267281105993,0.06279331362567962,41.0,161.71428571428572,132.14285714285714,136.28571428571428,292.2857142857143,0.42994452154725366,0.5732180255278198,162.71428571428572
1.400866452083334,204.2,2.5956641818386883,1.8547932757837344,121.41999999999999,10,197.53548387096774,0.0638639002322132,42.0,167.7,123.3,124.8,281.2,0.4549606604227023,0.5776794162936891,175.6
1.333830547916667,130.8,2.1516689620860867,1.1686809026200211,101.83569444444444,10,124.46451612903225,0.1556065786005944,43.0,193.5,125.1,46.9,286.1,0.5119512650206712,0.6508600557730261,160.9
1.4611190806746033,143.85714285714286,2.2637531666343556,1.2816252352826638,94.07063492063492,7,136.4930875576037,0.07074094620854492,44.0,164.85714285714286,91.85714285714286,66.57142857142857,226.71428571428572,0.49413527003716,0.6779961108357969,215.14285714285714
1.370920983796296,123.5,2.1385493723780433,1.0945529809682468,96.46273148148147,6,116.56989247311827,0.1691498634347998,45.0,185.33333333333334,122.0,15.666666666666666,275.3333333333333,0.5143896850491939,0.6735071533539125,160.33333333333334
1.4710059734104939,195.22222222222223,2.578454225946619,1.7673448095983308,112.22515432098766,9,188.2222222222222,0.07374416036864834,46.0,163.22222222222223,112.88888888888889,113.0,265.22222222222223,0.4533926837196445,0.6126953419031894,182.11111111111111
1.3495374305555552,170.0,2.4478927562109574,1.5400359144111986,118.75853174603175,7,164.01382488479265,0.09226515987797101,47.0,206.71428571428572,146.71428571428572,125.14285714285714,318.42857142857144,0.4659026834300847,0.5873741413488748,144.42857142857142
1.3960744641666665,230.4,2.696585885939651,2.10607299712252,130.81444444444443,5,224.2967741935484,0.047566752119476474,48.0,150.6,129.0,140.2,285.2,0.43078563258397623,0.5500907593757807,167.8
1.3722432620833334,105.2,1.9909912907373797,0.927305770104498,87.22430555555555,10,98.75806451612902,0.1420752161574636,49.0,167.6,96.5,0.0,226.9,0.5407009175210387,0.708539989765438,200.3
1.4167094960648148,152.66666666666666,2.171743031299502,1.3466606088141753,93.03819444444446,6,143.41935483870967,0.05600520802296094,50.0,158.66666666666666,85.0,63.333333333333336,207.83333333333334,0.5008116638425714,0.674515883438232,228.66666666666666
1.409874788657407,192.83333333333334,2.7160841917741614,1.7458730879903073,127.69467592592594,6,185.93548387096772,0.11406410251988804,51.0,178.0,151.0,143.66666666666666,320.0,0.4421476871967887,0.557851803608909,136.83333333333334
1.509372290972223,242.83333333333334,2.898311970297758,2.213741228734414,129.71689814814815,6,235.76344086021504,0.059475436731044384,52.0,150.83333333333334,127.0,141.66666666666666,284.1666666666667,0.40876863834537264,0.5575909962443024,167.0
1.3728370502777778,180.4,2.4507488533112363,1.6262910798122063,115.93055555555557,5,173.2,0.07237084957276789,53.0,185.8,126.0,122.0,288.2,0.4704415600610691,0.5964381007709243,166.4
1.4699764033333333,229.8,2.7885673343578,2.0940784491897624,125.29833333333333,5,223.01935483870972,0.0491923545922345,54.0,169.8,125.6,131.0,276.8,0.42996971524349814,0.5689194473629196,169.2
1.4837376203156565,162.27272727272728,2.52123588098611,1.469800228546253,109.30820707070707,11,156.53372434017595,0.0999826604907578,55.0,199.45454545454547,138.1818181818182,114.72727272727273,302.6363636363636,0.4553303888864477,0.6328946298049818,149.1818181818182
1.4536861583333331,198.25,2.64291641035918,1.7968347720733,119.12361111111113,8,191.36290322580643,0.06561510043920452,56.0,163.0,125.125,124.75,280.5,0.4473858114413566,0.5914403963726135,175.625
1.427476020606061,189.8181818181818,2.4162145303918505,1.7229633912959672,106.61780303030304,11,183.49560117302053,0.045274492277293826,57.0,159.63636363636363,97.0,99.81818181818181,237.63636363636363,0.4692512042205738,0.622914394102737,203.0
1.441169312067902,179.44444444444446,2.578388587507446,1.6308748548639507,116.3097222222222,9,173.68817204301075,0.09484830428458209,58.0,186.66666666666666,136.0,127.33333333333333,298.8888888888889,0.4492048402116089,0.5989126318944248,155.33333333333334
1.439790201861111,192.4,2.67982074951866,1.7460245343025895,123.41347222222221,10,185.9516129032258,0.08732302929232502,59.0,187.7,144.4,142.7,312.6,0.43725754712949494,0.575543980204624,145.1
1.4599659944861108,206.9,2.7444560002684137,1.8773890655762533,125.38972222222222,10,199.94193548387096,0.06458930611155621,60.0,184.8,139.7,140.8,301.6,0.4286169856468859,0.5703470482116005,153.8
1.4857855465277783,169.83333333333334,2.430791211496652,1.524963400474532,101.74201388888889,12,162.40860215053763,0.05466547528359226,61.0,174.5,99.91666666666667,91.83333333333333,244.16666666666666,0.47012259376766824,0.6505555589365873,195.66666666666666
1.4555814141071421,136.57142857142858,2.2294150701993094,1.2322970078535729,94.26825396825396,7,131.2396313364055,0.12051637036837788,62.0,168.0,101.85714285714286,56.285714285714285,242.14285714285714,0.4959270579150032,0.6842925954450398,189.42857142857142
1.4294578760879626,165.33333333333334,2.4240090786121087,1.4921752738654146,108.2255787037037,12,158.91666666666669,0.0869598465123198,63.0,191.58333333333334,127.83333333333333,106.08333333333333,285.5,0.47716516755299526,0.6285362271485873,164.0
1.5015838538194444,176.125,2.6000716667879074,1.5823489323034987,111.1923611111111,8,168.5201612903226,0.06374819668178792,64.0,194.75,131.5,123.625,291.0,0.4458614798690207,0.6210862558378235,154.875
1.419098702256945,205.125,2.8427246240027984,1.8691503861880963,135.28090277777778,8,199.06451612903226,0.05378453251196995,65.0,200.75,156.25,156.25,332.5,0.42352563645763774,0.5345757699759249,141.5
1.3903311580555555,111.4,2.0316959545591606,0.9730122671512949,89.47694444444444,5,103.6258064516129,0.11105701510896829,66.0,195.6,109.2,0.0,248.0,0.5294938676686962,0.7103600898005887,179.6
1.346128041049382,146.66666666666666,2.214558409500355,1.3073855318289667,103.70447530864197,9,139.23655913978493,0.10975328245872311,67.0,192.77777777777777,117.55555555555556,81.33333333333333,273.77777777777777,0.5016453087444435,0.6364043645875024,169.0
1.3202679105555555,139.26666666666668,2.149011042973224,1.2364076934726638,102.2988888888889,15,131.6774193548387,0.07983463298053142,68.0,201.53333333333333,117.53333333333333,61.4,271.2,0.5113404906520818,0.6412809270439684,173.06666666666666
1.4203819515104166,233.0,2.8342500083672832,2.1152127820687565,137.11302083333334,8,225.2701612903226,0.03289179882669019,69.0,181.75,143.125,153.875,310.875,0.41807965391656937,0.537482539428107,151.125
1.5276032383333336,195.0,2.732753184482953,1.7568378009995456,116.49000000000001,5,187.1032258064516,0.07156287337222378,70.0,175.2,126.0,128.4,287.8,0.4299572211142523,0.6027719525657638,165.6
1.4137058517361112,174.0,2.398060022120518,1.5656898379524455,107.21684027777778,8,166.7459677419355,0.10631087903411542,71.0,155.75,105.0,98.125,257.375,0.4762304671685751,0.6241950273291175,190.5
1.4058333030092596,167.33333333333334,2.44272753907625,1.509717805038114,111.64537037037036,6,160.78494623655914,0.1246840803706375,72.0,179.5,129.16666666666666,116.16666666666667,292.0,0.4693334360411203,0.6139948950282552,157.33333333333334
1.4896329678125002,180.5,2.710447776726692,1.622822959260942,118.52986111111112,8,172.8306451612903,0.08428234568022744,73.0,206.0,148.0,133.625,319.0,0.43692642232118795,0.592648740067818,137.125
1.3783150165277782,161.16666666666666,2.4305401539394844,1.447321924377808,114.0337962962963,6,154.13978494623657,0.10090477209050065,74.0,206.16666666666666,141.33333333333334,113.16666666666667,306.1666666666667,0.47446764231509414,0.604058942159205,146.83333333333334
1.4275850823412706,165.85714285714286,2.3238845813037585,1.4865537309880792,100.92420634920634,7,158.3179723502304,0.05118079817873961,75.0,174.42857142857142,99.0,83.28571428571429,241.14285714285714,0.48336429749362647,0.6474230569943515,195.42857142857142
1.4402866079687504,169.125,2.4272092458012584,1.5285854914432835,107.0482638888889,8,162.79435483870967,0.0734805088786512,76.0,180.25,114.375,105.125,269.0,0.4645003323233747,0.6306686491178377,177.75
1.3770739880208327,127.25,2.0985722378055325,1.144328335605028,93.21111111111111,8,121.87096774193549,0.08109240028574984,77.0,184.375,101.125,33.125,238.875,0.5173414766206268,0.6801106384207263,191.625
1.3873089828282827,77.63636363636364,1.8756449005660294,0.666253631269533,81.18648989898989,11,70.9560117302053,0.1970836814279945,78.0,185.8181818181818,113.0,0.0,249.1818181818182,0.5640526464273374,0.7573130296870288,175.1818181818182
1.3834392699652782,223.5,2.640643023787573,2.0316144176889295,127.39253472222222,8,216.36693548387098,0.05020448056428915,79.0,157.875,123.625,132.375,278.75,0.44253240599103555,0.5572157609675524,171.75
1.5228248499007935,190.14285714285714,2.676263148281295,1.7201488500897857,113.41398809523808,14,183.19585253456222,0.0802382080215649,80.0,174.21428571428572,125.71428571428571,124.57142857142857,283.64285714285717,0.43946955533253496,0.6144505274854054,166.28571428571428
1.457974259895833,154.25,2.335296296857377,1.3824398000908678,98.71979166666667,8,147.2298387096774,0.06429219002351307,81.0,165.875,98.875,80.375,238.875,0.4846790612531929,0.6624106120724146,201.0
1.341980280787037,130.5,2.069503789908697,1.1511939017618253,95.08125,6,122.60215053763443,0.09481701297477957,82.0,179.33333333333334,103.33333333333333,31.666666666666668,242.83333333333334,0.5246281535286617,0.6704822929460591,192.33333333333334
1.5021252924116164,171.72727272727272,2.591332772969467,1.5376206407555797,110.40770202020202,11,163.7565982404692,0.07021621932272554,83.0,196.63636363636363,128.72727272727272,115.36363636363636,289.1818181818182,0.4524117688137397,0.6269341623035879,163.72727272727272
1.3632847003968258,114.71428571428571,2.0326086136528096,0.9998485536877177,91.12142857142858,7,106.48387096774194,0.11824932814215726,84.0,187.57142857142858,108.28571428571429,0.0,249.85714285714286,0.5299700544196569,0.6945817699798073,181.85714285714286
1.3247030123263888,141.25,2.1710849632734237,1.2539754656974103,103.65069444444445,8,133.54838709677418,0.12974414712728727,85.0,186.5,118.625,73.125,275.125,0.5089257032900839,0.6383309220203714,167.75
1.3657187001984137,175.85714285714286,2.4370692951829667,1.5933017459596288,114.70257936507936,7,169.6866359447005,0.07675112701968508,86.0,183.0,121.71428571428571,117.0,280.0,0.47256849251506444,0.5960901057310287,169.71428571428572
1.442279358730159,245.42857142857142,2.8997498548542207,2.2285541204214536,139.48968253968255,7,237.34101382488484,0.05377778154464617,87.0,154.0,143.14285714285714,155.42857142857142,303.14285714285717,0.40945028922041965,0.5317169023067694,155.85714285714286
1.472652812896825,146.64285714285714,2.3901321915622527,1.305423941498453,102.40049603174603,14,139.02764976958528,0.12498860749214132,88.0,193.28571428571428,129.71428571428572,83.35714285714286,289.57142857142856,0.47063289984805395,0.6559123671904226,157.0
1.3716906258333332,137.66666666666666,2.232797558746674,1.2359634509566357,102.96361111111112,15,131.63010752688174,0.13200024503826066,89.0,198.4,127.6,66.0,290.6,0.49610123172327203,0.6487711599793075,160.33333333333334
1.5018818454861111,193.625,2.563554498500721,1.7470089353324245,108.89739583333335,8,186.0564516129032,0.04920313339466832,90.0,170.625,111.75,110.5,261.25,0.4480663603591333,0.6266734383797634,188.375
1.4315162373737373,119.0909090909091,2.166225862229927,1.062051684496028,93.807702020202,11,113.10850439882698,0.12909620432926047,91.0,194.45454545454547,121.36363636363636,12.909090909090908,273.0,0.5067813490053736,0.6968857893785804,165.36363636363637
1.4337912508013888,228.4,2.844158030758741,2.0851128275026505,135.73680555555555,10,222.06451612903226,0.05162459199951962,92.0,167.7,143.9,149.1,311.5,0.4310588707021945,0.5398484315595846,155.8
1.4553338303402779,223.5,2.89376639788835,2.035854914432834,134.17777777777778,8,216.81854838709677,0.047140343986933814,93.0,165.125,138.75,145.75,307.125,0.44078639252662366,0.5437487571274262,154.5
1.4047944601190474,215.0,2.846095647785226,1.9666818112978952,138.66309523809522,7,209.45161290322582,0.06137437203043118,94.0,180.57142857142858,155.85714285714286,155.85714285714286,326.7142857142857,0.4275191532205155,0.5276780108252977,140.71428571428572
1.4336901517746914,158.22222222222223,2.3327461612174414,1.4209029565685631,102.14305555555558,9,151.326164874552,0.12185744474917086,95.0,163.88888888888889,107.11111111111111,91.88888888888889,258.8888888888889,0.4828106695271938,0.6492011396498198,180.77777777777777
1.5283789523148146,186.0,2.6552472140671397,1.688777828259882,110.9412037037037,6,179.85483870967744,0.053018316676768505,96.0,182.5,120.0,120.66666666666667,276.8333333333333,0.446500152033249,0.6223180353582607,170.16666666666666
1.43119496550926,156.5,2.447443198180498,1.4044121358978243,109.49560185185186,6,149.5698924731183,0.09805934641708429,97.0,206.33333333333334,136.66666666666666,112.33333333333333,299.8333333333333,0.46695466858921136,0.625063848733089,151.5
1.3404285003968257,153.71428571428572,2.2800199128605274,1.3792432011423377,109.5232142857143,7,146.889400921659,0.09882875129144818,98.0,212.28571428571428,135.57142857142858,99.0,300.42857142857144,0.48926661604933663,0.6196535432706113,144.85714285714286
1.437688198358586,168.27272727272728,2.494706800907684,1.5148486225269506,111.02752525252525,11,161.33137829912027,0.08103888920809078,99.0,196.72727272727272,128.63636363636363,114.45454545454545,289.45454545454544,0.46591243302105384,0.6192712962666742,157.54545454545453
1.4474988268162396,146.46153846153845,2.295857603277731,1.3107794825196009,99.0902777777778,13,139.59801488833747,0.09253462893454253,100.0,190.76923076923077,115.38461538461539,80.6923076923077,265.9230769230769,0.48338059339712786,0.6672461457235622,172.3846153846154
1.456196935590278,250.25,2.923379518540411,2.2715053763440864,138.78315972222222,8,241.91532258064512,0.028029665966975592,101.0,165.375,137.125,152.5,302.75,0.40772226202258866,0.5342574564982612,164.0
1.3915850324074073,72.33333333333333,1.868304681335873,0.6206269877328486,80.78935185185186,6,66.0967741935484,0.22025156206054583,102.0,184.83333333333334,113.33333333333333,0.0,250.0,0.5638302118731167,0.7607502519144224,174.0
1.3740476062499998,108.33333333333333,2.0065555174309364,0.9527992326720177,89.04305555555555,6,101.4731182795699,0.10332835777508893,103.0,197.0,105.33333333333333,0.0,246.0,0.5349036227112726,0.7071478464715614,188.66666666666666
1.3767926929012344,171.44444444444446,2.4093415576879513,1.5403436148552003,112.58194444444445,9,164.04659498207886,0.08590314990681142,104.0,195.66666666666666,130.22222222222223,115.0,292.55555555555554,0.4719121648733742,0.607045982016349,158.44444444444446
1.384501956944444,130.5,2.117946525686606,1.161479630470998,92.78732638888889,8,123.69758064516128,0.07108511369436574,105.0,168.125,91.25,42.5,222.0,0.5166506526043226,0.6768154954006085,215.625
1.368341356512346,142.11111111111111,2.1559960403624467,1.2682114190519462,96.54783950617283,9,135.06451612903228,0.0745105920938745,106.0,170.22222222222223,92.66666666666667,62.55555555555556,229.22222222222223,0.5143436430219539,0.6607816004279934,211.66666666666666
1.3561669065277777,203.0,2.4515062622993407,1.8389519915190067,117.20722222222221,10,195.8483870967742,0.05830529275158745,107.0,155.6,110.0,115.1,258.9,0.46224608990339827,0.583287705811964,185.8
1.4055264974206356,185.85714285714286,2.5454553932096253,1.6845156963285086,117.46249999999999,7,179.40092165898616,0.06961792498723422,108.0,184.0,127.71428571428571,125.42857142857143,288.0,0.460582567958484,0.5904548340214327,166.42857142857142
1.4315525790404042,184.9090909090909,2.572685480919681,1.665165971390415,116.88749999999999,11,177.34017595307918,0.06484840771917476,109.0,199.27272727272728,133.9090909090909,128.8181818181818,300.6363636363636,0.45059311786440986,0.5939126118452935,151.8181818181818
1.4504963119270837,213.75,2.716010901709653,1.9420717855520218,123.6609375,8,206.8306451612903,0.06824953956958948,110.0,171.625,125.75,133.0,286.75,0.4375858024430242,0.573152788767196,167.125
1.4936123578703702,184.41666666666666,2.5550536217689905,1.668332576101772,108.58032407407406,12,177.67741935483875,0.04961846695154596,111.0,171.0,107.75,109.41666666666667,260.0,0.4532184988862125,0.6240772556753397,191.91666666666666
1.4168791986111111,231.57142857142858,2.865734078479549,2.1016421107288896,138.9452380952381,7,223.82488479262676,0.06286811600837347,112.0,166.57142857142858,144.28571428571428,154.28571428571428,311.2857142857143,0.4176436989403009,0.5276113016119884,150.57142857142858
1.4359400129166668,211.3,2.7051952112987556,1.9157655611085869,125.39388888888888,10,204.02903225806455,0.09641789992409609,113.0,152.3,129.8,134.7,290.5,0.4393984579754293,0.5693972889315593,163.8
1.504382237698413,192.57142857142858,2.7953748944113626,1.742151835745657,122.03134920634919,7,185.53917050691243,0.05730315502061394,114.0,193.57142857142858,143.71428571428572,138.42857142857142,312.14285714285717,0.43203242042171613,0.5820479526133332,145.14285714285714
1.4127246065476193,127.71428571428571,2.134188921008045,1.1337270937452673,93.14007936507936,7,120.74193548387098,0.13719202870113625,115.0,181.14285714285714,111.14285714285714,30.857142857142858,255.42857142857142,0.5109213974693386,0.6955198277198628,176.0
1.4122952381712963,169.66666666666666,2.466266853686851,1.5239537583926497,112.3976851851852,6,162.3010752688172,0.09419811425676976,116.0,188.5,126.66666666666667,114.33333333333333,291.1666666666667,0.46805997268748895,0.6121582929953627,162.83333333333334
1.3661549579722219,180.5,2.4193936674837664,1.6293502953203087,113.72791666666667,10,173.5258064516129,0.0857801788594359,117.0,160.1,113.5,110.2,267.1,0.47716541446684924,0.5989152336894836,182.9
1.4911242917129626,180.55555555555554,2.7170818654178963,1.6273747623134265,119.0672839506173,9,173.31541218637994,0.0827404153875536,118.0,209.33333333333334,150.44444444444446,133.0,320.6666666666667,0.43711984866411746,0.5901899801462615,137.77777777777777
1.341128280681818,82.63636363636364,1.8754029797759657,0.7099252405931189,84.44368686868687,11,75.60703812316716,0.2095802187223181,119.0,188.8181818181818,113.72727272727273,0.0,254.63636363636363,0.5650501917897386,0.7310871725456661,175.27272727272728
1.3990984673148144,166.55555555555554,2.3494559148913,1.498645396873475,104.6766975308642,9,159.60573476702507,0.05769764822468529,120.0,174.0,103.77777777777777,90.55555555555556,247.0,0.4899849401687951,0.6311069941662348,199.66666666666666
1.3531319626388894,155.3,2.3384800313021477,1.391367560199909,111.63499999999999,10,148.18064516129033,0.13963100581736232,121.0,194.8,138.3,102.9,304.7,0.4837048096237456,0.614115848966423,147.4
1.3920963926587298,203.71428571428572,2.644701346519955,1.84509205772268,126.9186507936508,7,196.50230414746542,0.05871877357455978,122.0,190.85714285714286,137.71428571428572,139.71428571428572,305.0,0.44467057508624086,0.5609910266369479,150.57142857142858
1.455603992438271,128.22222222222223,2.174225879321262,1.1330876537600756,90.61033950617283,9,120.67383512544805,0.07044995320603618,123.0,185.77777777777777,97.55555555555556,26.0,233.88888888888889,0.5048329468517303,0.6988895987836669,199.33333333333334
