id,avg_spd,grp_shr,trl_shr,str_cst,avg_int,ctrl_par,std_spd,id,MFR,MET,max_pop2,MDB,avg_a_spd,ATR,cong_time,max_pop,MRD,avg_dsr_spd,cong_ratio,avg_duration,avg_spd_ratio,max_time
100,1.268528221,0.409543862,0.676814197,28.69068899,1.686583999,0.382246506,0.26130099,100,149.7333333,309,184.1139785,1.728769751,0.561241604,2.743990307,137.4666667,190,142.2,1.445283227,0.081299799,128.9857407,0.445068995,174.9333333
101,1.383103494,0.106040467,0.557062113,35.28330224,1.633719705,0.059433058,0.292688224,101,163.5333333,285.9333333,181.7505376,1.706577818,0.635231577,2.389190047,125.9333333,188.6666667,129.2666667,1.404509977,0.096137284,112.5972222,0.459601157,167.2
102,1.253726201,0.264714182,0.427922312,33.49295999,2.141423792,0.564861733,0.209662563,102,135.8,321.3333333,172.7978495,1.622515018,0.571021132,2.522829758,136.4,179.7333333,151.1333333,1.348234099,0.103118831,121.2965741,0.456926248,204.6
103,1.276240237,0.115928032,0.538645659,20.30625236,1.413063617,0.810087848,0.242847051,103,190.8,250.4666667,170.4537634,1.600504821,0.642730074,2.160230145,102.6666667,176.8666667,102.8666667,1.307836728,0.071168847,103.975463,0.500501939,164.2666667
104,1.31770826,0.051143326,0.452520964,11.92674832,2.176891474,0.036333027,0.200561153,104,173.2,246.6666667,68.41075269,0.642354485,0.785134436,1.745529805,0,75.13333333,111,1.314351349,0.252740699,78.10333333,0.592262299,173.8666667
105,1.381873609,0.276937602,0.658162024,34.44048544,1.547278857,0.977859081,0.25221147,105,164.8,292.0666667,204.1591398,1.916987228,0.587050446,2.760866054,136.4,211.2,132.0666667,1.499694565,0.064031953,123.295463,0.425675969,157.8
106,1.36104376,0.414581365,0.671968943,30.48093612,1.931953719,0.450234644,0.167569852,106,151.0666667,301.2,183.1956989,1.720147408,0.589683211,2.761353091,134.2,190.1333333,136.8666667,1.520675169,0.053232228,118.4096296,0.433260219,206.8
107,1.255098659,0.449846657,0.570852453,21.38776609,1.427611008,0.560534966,0.247079555,107,174.5333333,279.4,180.8688172,1.698298753,0.576399546,2.644122783,113.4666667,187.8,121.7333333,1.431494374,0.070544599,121.4268519,0.460657683,173.5333333
108,1.331609496,0.234204154,0.684916863,31.97120153,1.936006616,0.751231831,0.163471556,108,143.7333333,311.2,192.144086,1.804169822,0.578400834,2.673872239,147.4,198.2666667,142.2666667,1.438232865,0.071457762,122.6525,0.431686922,195.2
109,1.380849141,0.501972488,0.471627538,12.81147397,1.538013785,0.173395972,0.204596982,109,212.4666667,219.0666667,117.5827957,1.104063809,0.682802543,2.300195394,22.93333333,125.6666667,90.06666667,1.511396116,0.094647287,91.84916667,0.496717756,159.4
110,1.341831189,0.011994281,0.504126675,10.62780137,2.019632444,0.392633424,0.160570901,110,171.4666667,239.8,58.30967742,0.547508708,0.814067859,1.714451956,0,63.6,110.1333333,1.342566845,0.250745755,73.87314815,0.601469796,173.5333333
111,1.257900476,0.268398454,0.42228378,28.01615257,1.583146463,0.717310885,0.199667986,111,172.1333333,279.8,207.683871,1.950083295,0.573605497,2.528753859,130.2,214.6666667,123.2666667,1.354350964,0.044424743,121.4800926,0.454768023,178
112,1.394737339,0.407142565,0.609023788,11.34529643,1.717520505,0.524904639,0.204975846,112,205,222.2666667,96.02365591,0.901630572,0.723135745,2.057780285,0,103.5333333,95.2,1.450789852,0.106109781,84.92935185,0.524688824,177.2
113,1.351971909,0.555696418,0.594815664,19.58851609,1.831420654,0.456671107,0.246436446,113,165,271.0666667,131.6258065,1.235923065,0.644730875,2.373615375,61,138.8666667,118.2666667,1.475048417,0.083985018,102.3355556,0.484941552,200.5333333
114,1.295547836,0.072988992,0.688218414,35.70437164,1.330107309,0.712000022,0.223974746,114,153.4,305.5333333,243.3935484,2.285385431,0.538562415,2.642655477,161.4,250,142.5333333,1.337247706,0.036054574,138.5458333,0.41247511,153.6666667
115,1.378941414,0.106073344,0.421215168,38.81447128,1.809900303,0.843517312,0.197012342,115,158.5333333,289.2666667,180.2043011,1.692059165,0.622115629,2.483577765,130.4666667,186.8,128.8,1.421746447,0.093444023,110.4644444,0.448386468,184.7333333
116,1.363932236,0.004945442,0.65416952,23.72204561,2.184360771,0.171007694,0.177185651,116,162.4,275.3333333,126.427957,1.187116967,0.700356759,2.101547307,67.8,131.8666667,118.2,1.363990676,0.116923167,94.37638889,0.506969601,199.8
117,1.295537819,0.621849015,0.551632704,16.10895417,1.760960718,0.95118759,0.196191328,117,178.5333333,257.4666667,146.7956989,1.37836337,0.621432124,2.401368672,78.73333333,155.2666667,110.3333333,1.438625182,0.094919537,105.1932407,0.485914832,182.7333333
118,1.323970202,0.156810495,0.560949216,12.01988613,2.161846534,0.424535462,0.195380563,118,173.4,249.7333333,73.6172043,0.691241355,0.758782266,1.83793294,0,80.2,112.8666667,1.345482052,0.196380499,81.05444444,0.569956064,186.2666667
119,1.282868621,0.419095196,0.467641482,18.80019723,1.316780435,0.381587659,0.165225442,119,208.0666667,239.9333333,184.4774194,1.732182341,0.599914977,2.497505471,100.5333333,192.9333333,96.6,1.424891938,0.049408211,109.7939815,0.467447107,159.4
120,1.36449464,0.044457746,0.533747907,13.63660422,1.951583085,0.221341517,0.262103776,120,185.2,234.8666667,81.99784946,0.769932859,0.788717692,1.800794836,0,89.13333333,103.2,1.361836192,0.199675479,79.31712963,0.574859276,172.2
121,1.29122072,0.485008485,0.676757117,38.06821732,1.59820093,0.344096722,0.220152418,121,139.2,335.1333333,219.6967742,2.062880509,0.510138784,3.306738697,167.8666667,225.7333333,163.2666667,1.560093293,0.050949044,150.6557407,0.395816952,174
122,1.341241238,0.135882496,0.467373043,31.78569293,1.952471042,0.338637953,0.152274999,122,159.0666667,287.2,177.1053763,1.66296128,0.61783137,2.385967237,128.7333333,183.8,125,1.366304783,0.07945227,109.9238889,0.460028036,191.0666667
123,1.269727675,0.290088021,0.585870878,34.78012606,1.980561304,0.854750218,0.253485274,123,142.4,321.4,184.5483871,1.732848705,0.561045939,2.693666748,142.6666667,191.2666667,147.6,1.414289253,0.089538536,127.7209259,0.441207008,191.0666667
124,1.285287693,0.2000095,0.594590044,23.7272044,2.076996794,0.48631717,0.153813617,124,152.7333333,299.0666667,153.7290323,1.443465092,0.618787219,2.284679818,118.1333333,160.4666667,131.8666667,1.324930096,0.106385891,109.0585185,0.480591571,201.4
125,1.316759703,0.297241137,0.646883322,23.47562519,1.893375504,0.673554965,0.291580847,125,161.9333333,288.2,147.6752688,1.386622242,0.634089659,2.379853733,92.06666667,154.6,126.7333333,1.415121719,0.120923128,109.0385185,0.481845598,182.8666667
126,1.286330678,0.446922997,0.555873414,23.83999757,1.426223902,0.128591951,0.159707791,126,169.5333333,283.2,197.7053763,1.85638851,0.569241765,2.783328202,124.8,205.5333333,123.1333333,1.476436595,0.046160593,121.8830556,0.444161458,176.6666667
127,1.384446029,0.477015157,0.460642593,22.51467261,1.713340824,0.502513809,0.170983907,127,189.5333333,248.1333333,145.2150538,1.363521632,0.656488938,2.380309649,85.2,152.2666667,104.6,1.48901899,0.074893088,98.64842593,0.47737989,182.4666667
128,1.317963641,0.076667759,0.534311449,37.8859315,1.726219624,0.381795061,0.252109971,128,156.1333333,304.0666667,202.372043,1.900206977,0.586179218,2.516838195,145.3333333,208.8666667,139.4666667,1.363810449,0.057836705,123.2619444,0.440561466,179.4
129,1.269466291,0.032337919,0.541152164,22.6402518,1.489039844,0.362171533,0.243400451,129,183.4666667,262.2666667,184.6408602,1.733716997,0.631197371,2.127608279,114.4,191.9333333,110.0666667,1.264546296,0.068465539,108.3128704,0.49413409,162.3333333
130,1.287525301,0.322025265,0.47614031,11.97834557,2.179652069,0.282847991,0.226118762,130,175.4,258.3333333,82.53333333,0.774960876,0.715396287,1.909353836,0,89.46666667,113.4,1.328520461,0.180719197,87.22064815,0.558447476,191.4
131,1.278012478,0.052601682,0.679868715,30.60882172,1.480944582,0.070656009,0.159304729,131,154.2666667,300.5333333,233.3892473,2.191448332,0.546649172,2.468496629,157.7333333,240.8666667,135.9333333,1.272632296,0.023476252,131.7275926,0.427456957,189.0666667
132,1.398480691,0.639405929,0.667809732,23.40752556,1.781100078,0.420670308,0.175632532,132,172,264.4666667,159.6193548,1.498773285,0.624966615,2.705960848,101.8666667,166.9333333,115,1.603385735,0.057643115,106.9730556,0.447895388,188.0666667
133,1.357121546,0.024862817,0.435066009,38.03184671,1.771412203,0.106404055,0.263767567,133,166.2666667,282.6666667,194.4666667,1.825978091,0.631311998,2.332804794,131.8,201.2,127.4666667,1.356783265,0.075762781,112.107963,0.459567061,172.8666667
134,1.355186153,0.003155896,0.641411453,31.36666733,2.004444043,0.122477226,0.256884522,134,151.6,300.6,152.6,1.43286385,0.657390898,2.246826066,117.7333333,159.1333333,134.4666667,1.358436749,0.118577761,106.5197222,0.476918994,195
135,1.269101496,0.567238553,0.51812787,12.02678962,2.086690378,0.339593977,0.154201602,135,170.2666667,266.6666667,99.42365591,0.933555455,0.667907342,2.079512928,0,106.5333333,117.7333333,1.365618722,0.148961172,94.37925926,0.527417965,196.8
136,1.257559473,0.281825106,0.643671172,35.08448423,2.10601375,0.235878333,0.165059961,136,123.7333333,345,193.3655914,1.815639356,0.537084318,2.794388862,162,199.6,167.4666667,1.406553059,0.088604029,134.3451852,0.425378423,206.9333333
137,1.278320529,0.246725334,0.41810071,21.48916505,1.385004072,0.166738355,0.205391478,137,208.6666667,239.1333333,191.0301075,1.79370993,0.61101833,2.308294784,103.2666667,198.3333333,95.06666667,1.341760582,0.053734439,108.0899074,0.479788135,154.4666667
138,1.277826957,0.232578293,0.483352128,25.01768017,2.147437498,0.960700966,0.151136227,138,155.6,301.2,154.372043,1.449502751,0.61142311,2.345582366,115.6,160.4666667,132.5333333,1.346317017,0.093477777,109.6390741,0.476531884,206.6
139,1.377305892,0.573584404,0.668617963,35.78594955,1.990204217,0.566082811,0.278414934,139,145,308,172.372043,1.618516836,0.58745162,2.927169991,124,178.8666667,146.0666667,1.611224756,0.085927523,121.3798148,0.431089119,191.9333333
140,1.281933555,0.110822407,0.482100534,37.37342931,1.469646678,0.984762364,0.297245204,140,163,295.6,214.6021505,2.015043667,0.580964027,2.452572179,142.1333333,221.8666667,135.9333333,1.321025147,0.06745446,125.6121296,0.451104143,160.6666667
141,1.363532204,0.340107658,0.410112217,26.33154865,1.346078512,0.877074505,0.208313035,141,206.3333333,238.6666667,194.5569892,1.82682619,0.621236784,2.521000833,102.8666667,202.8,97.4,1.474040503,0.055202821,106.8838889,0.457004321,151.6
142,1.250671839,0.523865262,0.400347229,10.60291684,1.544005888,0.171134142,0.202182577,142,205.4666667,235.4666667,126.855914,1.191135343,0.63547864,2.229226227,43.93333333,134.7333333,96.8,1.368574731,0.103134078,100.5759259,0.513447229,162.5333333
143,1.360608749,0.165954935,0.674215863,29.8218674,1.921605771,0.597506311,0.219287278,143,158.8666667,291.9333333,168.2451613,1.579766773,0.625716036,2.41443022,124.1333333,174.2,128.1333333,1.408686178,0.066004878,110.6962037,0.456766607,198.6
144,1.345578662,0.279001773,0.56728777,37.22156743,2.163389331,0.150672174,0.206871465,144,139.0666667,320.7333333,177.4623656,1.666313292,0.583432903,2.701003428,139.0666667,184.6666667,150,1.466850985,0.081297534,120.4177778,0.434239682,209.6666667
145,1.32252276,0.646648701,0.574793171,39.75558331,1.850483845,0.30921643,0.224139272,145,143.7333333,313.6666667,173.9870968,1.63368166,0.559841986,3.081523613,131.6666667,180.8,147.0666667,1.62590876,0.080783967,125.5547222,0.424163078,194.2666667
146,1.339862344,0.561728148,0.68481119,31.35496661,1.603783335,0.420678081,0.216551705,146,159.9333333,296.4,183.7677419,1.725518704,0.569796349,2.999684972,130.6,190.5333333,133,1.601664944,0.056961671,124.0985185,0.425603986,191.2666667
147,1.320928754,0.573292602,0.580447733,27.60895329,1.782783983,0.483539684,0.223629496,147,159.0666667,287.2666667,173.4107527,1.628269978,0.584230212,2.826011394,115.9333333,180,128.6666667,1.553972847,0.078032024,118.8250926,0.446024261,184.4
148,1.367188086,0.39322081,0.44345876,29.20010767,1.318556322,0.110998527,0.206664505,148,193.6666667,253.2666667,206.0967742,1.935180978,0.596066876,2.699112871,113.0666667,213.5333333,106.7333333,1.508624803,0.046171435,114.4448148,0.438385455,156.6666667
149,1.266459037,0.331309355,0.458975067,27.63102412,1.332659899,0.188152554,0.29012896,149,182.8,270.8,205.3139785,1.927830784,0.574012524,2.580155526,121.2666667,212.4666667,117.4,1.389067437,0.056593549,122.7764815,0.455258004,159
150,1.365686978,0.351659963,0.608045014,18.67131547,2.063924117,0.725908249,0.227979221,150,164.3333333,272.2666667,112.0967742,1.05255187,0.690148861,2.160916515,12.53333333,119.2666667,122.5333333,1.426167058,0.162132143,94.33453704,0.509795662,192.1333333
151,1.373637697,0.620269342,0.651558672,20.56578544,1.944049125,0.705730752,0.203995203,151,171.2,267.6,135.0107527,1.267706598,0.643408629,2.4321735,75.46666667,142.8666667,119.1333333,1.508742803,0.11031554,101.8477778,0.47541273,183.7333333
152,1.316531018,0.358434021,0.538158082,31.23894797,1.790036935,0.117274851,0.177030177,152,158.3333333,289.8,195.3935484,1.834681206,0.579611794,2.733046269,131.6666667,202.3333333,130.1333333,1.478184685,0.069250511,120.0388889,0.439617589,179.8666667
153,1.386929812,0.31942874,0.652068847,36.68124097,1.34461239,0.958351271,0.251115245,153,170.1333333,287.2,226.0903226,2.122913827,0.56706617,2.876373359,141.8666667,233.6,131.2,1.52266271,0.037186716,129.1335185,0.409637581,158.9333333
154,1.354905321,0.574296566,0.595318449,16.0902191,1.418032152,0.320228733,0.239507553,154,194.8666667,246.7333333,145.1204301,1.362633147,0.634588736,2.534804567,74.26666667,152.8,103.7333333,1.538908406,0.08204831,104.1210185,0.470006638,165.8
155,1.271269543,0.515815433,0.640241511,28.13736961,1.948652169,0.115455615,0.297821438,155,147.6,312.4,163.3376344,1.533686708,0.575374112,2.691186006,120.5333333,169.8,143.2,1.462234731,0.1105178,124.8257407,0.455390041,190.5333333
156,1.376871123,0.121112454,0.51328493,25.42544189,1.683560394,0.278300901,0.285256471,156,185.4,254.6,145.5333333,1.366510172,0.697174864,2.154202464,86.13333333,153.7333333,106.5333333,1.402490448,0.090181558,96.9862963,0.500488997,175.5333333
157,1.276177044,0.411542699,0.651666195,38.17818722,1.331075465,0.892564593,0.214425047,157,144.5333333,324.4666667,238.055914,2.235266798,0.505542675,3.105162354,169.2,245.2,155.0666667,1.468889367,0.040232761,151.5662037,0.398277743,162.8
158,1.394747118,0.377265491,0.439077366,33.25846318,1.994586675,0.775621811,0.262053357,158,163.4,280.6,153.9913978,1.445928618,0.636956856,2.527450543,98.6,161.8666667,125,1.505504576,0.097115405,106.3362963,0.458884702,188.5333333
159,1.279662951,0.592627629,0.656483219,37.77030186,2.135759343,0.452063003,0.190016797,159,131.4666667,331.8666667,173.9956989,1.633762431,0.546924656,2.965138025,142.2,179,160.6666667,1.536935408,0.078447024,129.6887963,0.42523358,212.5333333
160,1.253813783,0.542508132,0.690761731,23.56131928,1.76004198,0.139114061,0.272069012,160,152.1333333,301.1333333,170.9311828,1.604987632,0.56569755,2.668564662,123.2666667,178.8,137.7333333,1.432888673,0.077986718,126.3603704,0.455626886,188.9333333
161,1.375048235,0.44523665,0.639631664,20.21092389,1.411132116,0.940774873,0.287347013,161,188.4,254.6,157.6408602,1.480195871,0.632810099,2.525708549,91.8,165.4666667,106,1.516540868,0.08646363,106.6577778,0.463132704,159.3333333
162,1.390666239,0.153695905,0.477319997,10.46031138,1.497041511,0.199449827,0.240876635,162,229.8,202,96.26021505,0.903851785,0.751860217,1.946493328,0,103.9333333,84.8,1.419998803,0.090311477,80.63638889,0.544431615,165.0666667
163,1.321423495,0.014280736,0.524098753,14.87579615,1.882833787,0.867795976,0.250157291,163,182.8666667,242.3333333,96.85376344,0.909425009,0.758113317,1.837582961,0,102.8666667,104.2,1.325930828,0.172089524,83.73740741,0.566183478,178
164,1.315245255,0.451318436,0.484785383,38.21401668,1.354360861,0.269942391,0.26489174,164,166.3333333,295.4,222.0473118,2.084951285,0.544135445,3.028608833,140.6,229.7333333,134.4,1.532450188,0.056262073,135.4464815,0.419566368,158.3333333
165,1.319405408,0.015402447,0.639412775,14.28886309,2.131046881,0.291304438,0.286340269,165,167.3333333,259.2,86.75268817,0.814579232,0.768187257,1.806141356,0,93.2,115,1.321155482,0.210892041,84.05111111,0.575391541,188.4
166,1.339188926,0.198251473,0.402111441,35.17348861,1.809323109,0.658079401,0.193005138,166,161.0666667,289.8666667,178.1827957,1.673077894,0.610756144,2.487658096,124.8,185.6666667,129.4666667,1.407009354,0.066301696,111.505,0.454387626,195.9333333
167,1.281483374,0.550909445,0.567891864,13.25769291,1.328076525,0.403706034,0.188527272,167,207.8666667,231.3333333,158.6688172,1.489848049,0.613868512,2.404868012,84.8,165.7333333,95.46666667,1.419872624,0.057114436,105.7722222,0.481222135,158.1333333
168,1.361329075,0.006332838,0.621948829,17.57126117,1.419190942,0.737081468,0.276653131,168,201.8666667,228.2,139.883871,1.313463577,0.717479691,1.985339953,70.2,146.4,93.66666667,1.357928635,0.071480841,90.49703704,0.524273794,163.4
169,1.266195366,0.031129223,0.488087838,17.41202367,2.050931628,0.742522924,0.18988715,169,165.8,269.2,106.9182796,1.003927508,0.701927659,1.919912608,0.333333333,112.7333333,115.6,1.267534034,0.197965645,91.4487963,0.547138208,181.2
170,1.254052357,0.041439712,0.406118835,31.21593118,1.582753999,0.987221951,0.169247275,170,175.2,273,226.4064516,2.125882175,0.585499181,2.294104728,134.4666667,233.2,118.2666667,1.256212544,0.031938366,117.2842593,0.462197158,178.3333333
171,1.352475083,0.3394757,0.638168489,29.21684379,2.045013084,0.390121288,0.280514954,171,146.8666667,306.6,146.7806452,1.37822202,0.629139722,2.445788465,106,154.1333333,140,1.437858996,0.091995437,111.0850926,0.469039136,208.2666667
172,1.380772565,0.085752847,0.403629208,21.9937765,1.940627584,0.898419453,0.213012415,172,184.8,250,111.0774194,1.042980463,0.730427115,2.038286761,7.533333333,117.2,104.9333333,1.396449788,0.155443364,87.94675926,0.523930809,175.2666667
173,1.287228776,0.376175033,0.529180096,15.16851303,2.014683215,0.86652863,0.246680225,173,168.4666667,269.6666667,102.2709677,0.960290777,0.683864086,2.041144572,2.8,107.9333333,118.4666667,1.35174404,0.13583142,94.06592593,0.531959409,206.6666667
174,1.363959413,0.307819242,0.441116429,21.76229348,1.431877239,0.186110821,0.292375289,174,198.4666667,246,151.1569892,1.419314453,0.661453302,2.334884227,81.46666667,158.8666667,101.4666667,1.457658837,0.084160481,101.3360185,0.487147435,161.2666667
175,1.250210449,0.512841517,0.639384181,16.927563,2.176577718,0.651182705,0.182430195,175,154.6,290.8,131.8666667,1.238184664,0.617231439,2.288709641,75.33333333,138.5333333,131,1.369117649,0.113294722,107.0223148,0.496447351,205.4
176,1.314302656,0.584424997,0.467603574,12.21550919,2.060052129,0.823545223,0.29309824,176,172.2,261.2666667,85.17634409,0.799777879,0.699598372,2.027676659,0,93.46666667,117.2,1.401792073,0.181940407,90.63537037,0.539903407,192.4
177,1.333245323,0.529942398,0.539323716,16.80518032,2.018818131,0.97746772,0.271010066,177,163.3333333,269.4666667,100.516129,0.943813418,0.682010345,2.12184855,2.333333333,107.6,119.8666667,1.413154581,0.16015951,94.45481481,0.519731816,192.2
178,1.325712186,0.098228745,0.493386479,37.73823668,1.485976065,0.55797849,0.209819263,178,160.0666667,290.3333333,232.6731183,2.184724115,0.571926518,2.586229396,146.9333333,240.3333333,130.8,1.374124701,0.077692061,124.815463,0.429287289,155.7333333
179,1.299658922,0.204069032,0.68798762,10.17123938,1.474546406,0.923456064,0.185055026,179,211.8666667,215.6,121.772043,1.143399465,0.68930838,1.993571855,31.13333333,128.4,89.53333333,1.332437545,0.063057994,89.27462963,0.5310553,171.6666667
180,1.269868858,0.511110745,0.574989417,38.3319249,2.046268667,0.989207319,0.207544737,180,129.9333333,329.8666667,176.6344086,1.658539048,0.549379376,2.889666361,139.7333333,182.5333333,159.3333333,1.50263985,0.083094513,128.4387037,0.432447647,210.8
181,1.313306812,0.641644273,0.525453475,39.91274367,2.176625107,0.331989504,0.275468602,181,142.5333333,315.6,153.372043,1.44011308,0.57750651,2.835805159,113.2666667,160,146.7333333,1.553217821,0.088439119,120.3269444,0.443821507,211.9333333
182,1.262742698,0.481308884,0.427772313,22.16263563,1.978733729,0.765723993,0.19586107,182,170.4,280.2666667,150.8473118,1.416406684,0.611893237,2.353137455,98.33333333,158.2666667,122.8,1.377669452,0.1001924,108.4665741,0.488052885,192.6666667
183,1.356811694,0.044668156,0.611564127,21.7879268,1.470354913,0.413162242,0.212026167,183,196.8,239.4,165.4580645,1.55359685,0.673711956,2.127595993,98.6,172.3333333,96.93333333,1.353520065,0.057645923,97.66564815,0.493627693,166.2666667
184,1.361079939,0.539313203,0.564337187,24.62993463,1.60384528,0.167846466,0.287778797,184,168,269.8666667,153.6021505,1.442273714,0.629473586,2.502150986,88,162.1333333,118.8666667,1.501162262,0.124360115,108.6422222,0.466933707,165.4666667
185,1.250719764,0.214668842,0.510595137,30.27805465,1.663229002,0.083718674,0.223571942,185,160.2,298.3333333,196.6301075,1.846292089,0.569737427,2.519263103,136.2666667,203.5333333,134.3333333,1.34521251,0.053688278,123.2312963,0.455357225,190
186,1.299808942,0.594670671,0.538266173,30.83435253,2.195713515,0.070570552,0.275510038,186,143.4666667,314.8,152.1505376,1.428643546,0.592782353,2.610891247,103.5333333,159.2666667,145.3333333,1.47716852,0.107073865,117.3526852,0.465568331,203
187,1.258474623,0.279810969,0.663900008,20.30298679,2.064379804,0.899219895,0.293287648,187,151.5333333,302,136.255914,1.279398253,0.629766505,2.217047661,78.93333333,142.6666667,135.2666667,1.328141383,0.161315553,109.1833333,0.502586732,187.7333333
188,1.275727875,0.427618236,0.677040549,24.02471487,2.176565068,0.248223254,0.182162163,188,141.3333333,315.2666667,163.6989247,1.537079105,0.586516846,2.53223198,125.0666667,171.2666667,146.6,1.411548721,0.094710458,117.7538889,0.460969321,212.2666667
189,1.283617676,0.43683395,0.591068992,30.4140278,1.953282829,0.142946365,0.254134908,189,147.6666667,310,176.6021505,1.658236155,0.572365031,2.680641534,127.8,183.6,141.4666667,1.44559912,0.076298968,123.2059259,0.449690134,200.1333333
190,1.268453979,0.386997053,0.457945149,17.62798584,2.14483579,0.086234802,0.238351047,190,163.6,279.9333333,115.055914,1.08033722,0.655209665,2.120536167,21.73333333,121.9333333,122.4666667,1.339830886,0.143958852,99.39074074,0.520643958,201.4666667
191,1.387434108,0.433339579,0.633074356,16.42328847,1.466477617,0.248045811,0.288464449,191,194.4,241.4,139.0064516,1.305224898,0.662278141,2.380069366,64.6,145.8666667,100.4,1.502221436,0.082872804,99.4125,0.482750131,163.3333333
192,1.275968216,0.312150055,0.43754477,34.4494026,1.966278192,0.6110052,0.231507435,192,148.8,309,180.3849462,1.693755364,0.574924431,2.604822197,133.6,187.2,140.2666667,1.397149365,0.086425096,121.7183333,0.453990541,199.2
193,1.27326147,0.614970975,0.685532665,36.41733257,1.729919356,0.25151722,0.217061253,193,133.3333333,330.2666667,197.6860215,1.856206775,0.522148909,3.224694186,154.5333333,204.3333333,158,1.579164031,0.063793337,142.3676852,0.410952541,187.2666667
194,1.326144495,0.257941888,0.465464425,39.89008329,2.169592483,0.49787,0.200013915,194,135.0666667,322.1333333,179.8537634,1.688767732,0.574968576,2.648192777,139.7333333,186,153.2,1.420068615,0.079350266,121.1988889,0.43622318,209.6666667
195,1.361009074,0.404268821,0.408908633,25.54748525,1.913449633,0.319766006,0.239410713,195,173.5333333,270.4666667,141.1376344,1.325236004,0.649351916,2.340853185,82.46666667,149.1333333,118.1333333,1.441342598,0.112538278,101.6564815,0.483167778,185.2666667
196,1.349714781,0.254689316,0.436355762,18.16960232,1.837189108,0.870984869,0.197213602,196,185.4666667,248.8,111.5655914,1.047564238,0.706508283,2.068264484,6.666666667,118.7333333,106,1.393344834,0.15242538,89.67546296,0.523306423,177.6666667
197,1.340861914,0.142186477,0.615087493,37.51921812,2.010437208,0.569581021,0.221033969,197,141.4666667,322.9333333,177.0215054,1.662173759,0.591178179,2.550810329,143.6666667,183.8666667,151.4666667,1.399568854,0.075338532,120.3953704,0.437813921,206.8666667
198,1.342808561,0.519020715,0.411020149,33.94839173,1.790674293,0.317906048,0.283128953,198,168.9333333,284.2,171.6817204,1.612034934,0.594543166,2.771067868,114.2,179.2666667,126.1333333,1.546045419,0.070825974,116.6426852,0.447887661,187.6666667
199,1.394377366,0.566383375,0.598917034,15.25118773,1.599176509,0.821886875,0.272804283,199,199.4,239.9333333,138.5978495,1.301388258,0.650962521,2.488366835,61.2,147,99.53333333,1.553808795,0.075793879,100.9871296,0.473378918,168.8
